"","ec5_parent_uuid","ec5_uuid","created_at.tree","uploaded_at.tree","title.tree","Quarter","Distance_SamplePoint","Tree_Sp","Tag","lat_GPS_Location_tree","long_GPS_Location_tree","accuracy_GPS_Location_tree","UTM_Northing_GPS_Location_tree","UTM_Easting_GPS_Location_tree","UTM_Zone_GPS_Location_tree","Picture_ID","created_at.transect","uploaded_at.transect","title.transect","Group","Date","Woodland","Transect","Sampling_point","lat_Point_GPS","long_Point_GPS","accuracy_Point_GPS","UTM_Northing_Point_GPS","UTM_Easting_Point_GPS","UTM_Zone_Point_GPS","Precentage_cover","Species_number","Max_height","Dominant_sp","Quadrat_photo"
"413","99618fa7-8490-441f-86d6-52e921ed9269","8145dc7a-210e-432e-83d5-2060ed5e1270","2024-10-07T15:52:02.000Z","2024-10-07T16:12:10.000Z","QIV","QIV",10.4,"Quercus robur (Pedunculated Oak)",1871,51.409171,-0.645165,5,5697959,663770,"30U","","2024-10-07T15:42:13.000Z","2024-10-07T16:11:57.000Z","9 T2 P5","9","07/10/2024","Elms Slope","T2","P5",51.409239,-0.645066,5,5697966,663776,"30U",0,0,0,"0","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=99618fa7-8490-441f-86d6-52e921ed9269_1728315728.jpg"
"414","99618fa7-8490-441f-86d6-52e921ed9269","14044a65-e818-4963-b934-b3be34295a3f","2024-10-07T15:48:57.000Z","2024-10-07T16:12:06.000Z","QIII","QIII",3,"Betula pendula (Silver Birch)",NA,51.40935,-0.644973,4,5697979,663782,"30U","","2024-10-07T15:42:13.000Z","2024-10-07T16:11:57.000Z","9 T2 P5","9","07/10/2024","Elms Slope","T2","P5",51.409239,-0.645066,5,5697966,663776,"30U",0,0,0,"0","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=99618fa7-8490-441f-86d6-52e921ed9269_1728315728.jpg"
"415","99618fa7-8490-441f-86d6-52e921ed9269","2d03559a-f04e-4ec2-ad58-4413bc3d7c11","2024-10-07T15:45:26.000Z","2024-10-07T16:12:03.000Z","QII","QII",9.4,"Betula pendula (Silver Birch)",NA,51.409292,-0.645203,5,5697972,663766,"30U","","2024-10-07T15:42:13.000Z","2024-10-07T16:11:57.000Z","9 T2 P5","9","07/10/2024","Elms Slope","T2","P5",51.409239,-0.645066,5,5697966,663776,"30U",0,0,0,"0","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=99618fa7-8490-441f-86d6-52e921ed9269_1728315728.jpg"
"416","99618fa7-8490-441f-86d6-52e921ed9269","fdd9c382-9be6-4e64-bea0-2028408ecb1f","2024-10-07T15:43:14.000Z","2024-10-07T16:11:58.000Z","QI","QI",4.4,"Quercus robur (Pedunculated Oak)",1798,51.40931,-0.644975,4,5697974,663782,"30U","","2024-10-07T15:42:13.000Z","2024-10-07T16:11:57.000Z","9 T2 P5","9","07/10/2024","Elms Slope","T2","P5",51.409239,-0.645066,5,5697966,663776,"30U",0,0,0,"0","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=99618fa7-8490-441f-86d6-52e921ed9269_1728315728.jpg"
"417","9a7df060-84d5-11ef-ac10-23ae8af2dd44","230040c0-84de-11ef-b4b8-ad67e2d10b7e","2024-10-07T18:58:27.660Z","2024-10-07T18:59:22.000Z","QIV","QIV",11.3,"Betula pendula (Silver Birch)",NA,51.411599,-0.64496,4,5698229,663775,"30U","","2024-10-07T17:57:22.662Z","2024-10-07T19:51:17.000Z","7 T1 P3","7","07/10/2024","Elms Slope","T1","P3",51.41166,-0.644879,4,5698236,663781,"30U",55,5,32,"Grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9a7df060-84d5-11ef-ac10-23ae8af2dd44_1728327310.jpg"
"418","9a7df060-84d5-11ef-ac10-23ae8af2dd44","06879650-84de-11ef-b4b8-ad67e2d10b7e","2024-10-07T18:57:39.893Z","2024-10-07T18:58:26.000Z","QIII","QIII",8.4,"Quercus robur (Pedunculated Oak)",5535,51.411536,-0.644915,4,5698222,663778,"30U","","2024-10-07T17:57:22.662Z","2024-10-07T19:51:17.000Z","7 T1 P3","7","07/10/2024","Elms Slope","T1","P3",51.41166,-0.644879,4,5698236,663781,"30U",55,5,32,"Grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9a7df060-84d5-11ef-ac10-23ae8af2dd44_1728327310.jpg"
"419","9a7df060-84d5-11ef-ac10-23ae8af2dd44","e4260330-84dd-11ef-b4b8-ad67e2d10b7e","2024-10-07T18:56:42.211Z","2024-10-07T18:57:38.000Z","QII","QII",7.3,"Quercus robur (Pedunculated Oak)",2295,51.411543,-0.644801,4,5698223,663786,"30U","","2024-10-07T17:57:22.662Z","2024-10-07T19:51:17.000Z","7 T1 P3","7","07/10/2024","Elms Slope","T1","P3",51.41166,-0.644879,4,5698236,663781,"30U",55,5,32,"Grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9a7df060-84d5-11ef-ac10-23ae8af2dd44_1728327310.jpg"
"420","9a7df060-84d5-11ef-ac10-23ae8af2dd44","be671440-84dd-11ef-b4b8-ad67e2d10b7e","2024-10-07T18:55:38.884Z","2024-10-07T18:56:38.000Z","QI","QI",4.7,"Quercus robur (Pedunculated Oak)",2297,51.41166,-0.644879,4,5698236,663781,"30U","","2024-10-07T17:57:22.662Z","2024-10-07T19:51:17.000Z","7 T1 P3","7","07/10/2024","Elms Slope","T1","P3",51.41166,-0.644879,4,5698236,663781,"30U",55,5,32,"Grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9a7df060-84d5-11ef-ac10-23ae8af2dd44_1728327310.jpg"
"421","9a83eb6f-b457-4601-8321-825c0ceca35c","171fc240-a458-11f0-a870-212a4c6754cf","2025-10-08T15:04:30.000Z","2025-10-08T15:06:21.000Z","QIV","QIV",7.5,"Quercus robur (Pedunculated Oak)",1226,51.40806,-0.64489,4,5697836,663793,"30U","","2025-10-08T13:50:12.000Z","2025-10-08T14:13:18.000Z","7 T1 P2","7","06/10/2025","Elms Slope","T1","P2",51.40808,-0.64486,4,5697838,663795,"30U",80,3,13,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9a83eb6f-b457-4601-8321-825c0ceca35c_1759931311.jpg"
"422","9a83eb6f-b457-4601-8321-825c0ceca35c","c40be7f0-a457-11f0-a870-212a4c6754cf","2025-10-08T15:02:10.000Z","2025-10-08T15:04:28.000Z","QIII","QIII",15.46,"Quercus robur (Pedunculated Oak)",1227,51.408,-0.64488,4,5697829,663794,"30U","","2025-10-08T13:50:12.000Z","2025-10-08T14:13:18.000Z","7 T1 P2","7","06/10/2025","Elms Slope","T1","P2",51.40808,-0.64486,4,5697838,663795,"30U",80,3,13,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9a83eb6f-b457-4601-8321-825c0ceca35c_1759931311.jpg"
"423","9b49e448-5dd2-46c3-b1bd-abaa55768b1a","27a5990e-2e39-447c-a67f-7905b3a58691","2024-10-07T15:15:44.000Z","2024-10-07T16:11:24.000Z","QIV","QIV",1.62,"Quercus robur (Pedunculated Oak)",1677,51.409013,-0.644585,4,5697942,663810,"30U","","2024-10-07T15:03:55.000Z","2024-10-07T16:11:12.000Z","9 T2 P2","9","07/10/2024","Elms Slope","T2","P2",51.409014,-0.644549,5,5697942,663813,"30U",1,2,3,"Common cap mushroom","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9b49e448-5dd2-46c3-b1bd-abaa55768b1a_1728313431.jpg"
"424","9b49e448-5dd2-46c3-b1bd-abaa55768b1a","a8e3a32b-65e0-4bcc-b4ff-9b0df91322fb","2024-10-07T15:12:18.000Z","2024-10-07T16:11:19.000Z","QIII","QIII",3.15,"Acer pseudoplatanus (Sycamore)",NA,51.409105,-0.644525,5,5697953,663814,"30U","","2024-10-07T15:03:55.000Z","2024-10-07T16:11:12.000Z","9 T2 P2","9","07/10/2024","Elms Slope","T2","P2",51.409014,-0.644549,5,5697942,663813,"30U",1,2,3,"Common cap mushroom","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9b49e448-5dd2-46c3-b1bd-abaa55768b1a_1728313431.jpg"
"425","9b49e448-5dd2-46c3-b1bd-abaa55768b1a","478cdefd-ab63-424b-9806-d7f909389da7","2024-10-07T15:09:03.000Z","2024-10-07T16:11:16.000Z","QII","QII",8.3,"Quercus robur (Pedunculated Oak)",1685,51.409105,-0.644595,5,5697952,663809,"30U","","2024-10-07T15:03:55.000Z","2024-10-07T16:11:12.000Z","9 T2 P2","9","07/10/2024","Elms Slope","T2","P2",51.409014,-0.644549,5,5697942,663813,"30U",1,2,3,"Common cap mushroom","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9b49e448-5dd2-46c3-b1bd-abaa55768b1a_1728313431.jpg"
"426","9b49e448-5dd2-46c3-b1bd-abaa55768b1a","bf25021b-8057-4539-be55-d39194350038","2024-10-07T15:06:04.000Z","2024-10-07T16:11:13.000Z","QI","QI",0.95,"Quercus cerris (Turkish Oak)",1678,51.409023,-0.64455,5,5697943,663813,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=bf25021b-8057-4539-be55-d39194350038_1728313561.jpg","2024-10-07T15:03:55.000Z","2024-10-07T16:11:12.000Z","9 T2 P2","9","07/10/2024","Elms Slope","T2","P2",51.409014,-0.644549,5,5697942,663813,"30U",1,2,3,"Common cap mushroom","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9b49e448-5dd2-46c3-b1bd-abaa55768b1a_1728313431.jpg"
"427","9c9434f2-81a6-4707-bf41-5e4a09d7ed1b","2ae9ce40-a0b2-4ac7-812e-dc06baeaf237","2025-10-06T15:33:08.000Z","2025-10-06T16:43:20.000Z","QII","QII",90,"Quercus robur (Pedunculated Oak)",2775,51.411015,-0.651412,4,5698150,663329,"30U","","2025-10-06T15:29:43.000Z","2025-10-06T16:43:15.000Z","4 T2 P5","4","06/10/2025","Gunnes's Thicket","T2","P5",51.41099,-0.651384,5,5698147,663331,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9c9434f2-81a6-4707-bf41-5e4a09d7ed1b_1759764559.jpg"
"428","9c9434f2-81a6-4707-bf41-5e4a09d7ed1b","7aea2e4d-6430-4d40-9a29-20a01ddffdba","2025-10-06T15:31:15.000Z","2025-10-06T16:43:17.000Z","QI","QI",13.6,"Quercus robur (Pedunculated Oak)",NA,51.410966,-0.65142,5,5698144,663328,"30U","","2025-10-06T15:29:43.000Z","2025-10-06T16:43:15.000Z","4 T2 P5","4","06/10/2025","Gunnes's Thicket","T2","P5",51.41099,-0.651384,5,5698147,663331,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9c9434f2-81a6-4707-bf41-5e4a09d7ed1b_1759764559.jpg"
"429","9c9434f2-81a6-4707-bf41-5e4a09d7ed1b","223b88b0-7cf5-4881-8bc8-be4ad5f08aa2","2025-10-06T15:36:10.000Z","2025-10-06T16:43:23.000Z","QIII","QIII",340,"Quercus robur (Pedunculated Oak)",2776,51.410973,-0.651381,6,5698145,663331,"30U","","2025-10-06T15:29:43.000Z","2025-10-06T16:43:15.000Z","4 T2 P5","4","06/10/2025","Gunnes's Thicket","T2","P5",51.41099,-0.651384,5,5698147,663331,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9c9434f2-81a6-4707-bf41-5e4a09d7ed1b_1759764559.jpg"
"430","9c9434f2-81a6-4707-bf41-5e4a09d7ed1b","a2cd33dd-95f9-4b7e-b6b5-4edb8d8621c8","2025-10-06T15:39:24.000Z","2025-10-06T16:43:27.000Z","QIV","QIV",5.4,"Acer pseudoplatanus (Sycamore)",NA,51.410978,-0.651412,6,5698145,663329,"30U","","2025-10-06T15:29:43.000Z","2025-10-06T16:43:15.000Z","4 T2 P5","4","06/10/2025","Gunnes's Thicket","T2","P5",51.41099,-0.651384,5,5698147,663331,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9c9434f2-81a6-4707-bf41-5e4a09d7ed1b_1759764559.jpg"
"431","9e5ee521-9dc4-4d4e-a38d-c19259a6bd52","efa45e41-12fe-4df1-b4d9-fffc09adb1d0","2025-10-06T13:40:49.000Z","2025-10-06T15:55:59.000Z","QIII","QIII",4.8,"Quercus cerris (Turkish Oak)",2333,51.41261,-0.640411,5,5698352,664088,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=efa45e41-12fe-4df1-b4d9-fffc09adb1d0_1759758046.jpg","2025-10-06T13:38:06.000Z","2025-10-06T15:55:47.000Z","1 T1 P4","1","06/10/2025","Merten's Acres","T1","P4",51.412608,-0.640317,5,5698352,664094,"30U",35,2,45,"Rubus","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9e5ee521-9dc4-4d4e-a38d-c19259a6bd52_1759757884.jpg"
"432","9e5ee521-9dc4-4d4e-a38d-c19259a6bd52","03b54a9c-e724-4723-813d-07632a4aa72e","2025-10-06T13:38:56.000Z","2025-10-06T15:55:53.000Z","QI","QI",7.5,"Betula pendula (Silver Birch)",NA,51.412627,-0.64029,5,5698354,664096,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=03b54a9c-e724-4723-813d-07632a4aa72e_1759757932.jpg","2025-10-06T13:38:06.000Z","2025-10-06T15:55:47.000Z","1 T1 P4","1","06/10/2025","Merten's Acres","T1","P4",51.412608,-0.640317,5,5698352,664094,"30U",35,2,45,"Rubus","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9e5ee521-9dc4-4d4e-a38d-c19259a6bd52_1759757884.jpg"
"433","9e5ee521-9dc4-4d4e-a38d-c19259a6bd52","05d9ab8f-3e94-4f85-b880-6dc9ee367147","2025-10-06T13:39:31.000Z","2025-10-06T15:55:49.000Z","QII","QII",0.8,"Acer pseudoplatanus (Sycamore)",NA,51.412562,-0.640417,12,5698346,664088,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=05d9ab8f-3e94-4f85-b880-6dc9ee367147_1759757994.jpg","2025-10-06T13:38:06.000Z","2025-10-06T15:55:47.000Z","1 T1 P4","1","06/10/2025","Merten's Acres","T1","P4",51.412608,-0.640317,5,5698352,664094,"30U",35,2,45,"Rubus","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9e5ee521-9dc4-4d4e-a38d-c19259a6bd52_1759757884.jpg"
"434","9e5ee521-9dc4-4d4e-a38d-c19259a6bd52","920c8cb8-5c52-4d97-86ef-c7e715350bb1","2025-10-06T13:41:22.000Z","2025-10-06T15:56:04.000Z","QIV","QIV",6.2,"Quercus cerris (Turkish Oak)",1447,51.41262,-0.640448,17,5698353,664085,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=920c8cb8-5c52-4d97-86ef-c7e715350bb1_1759758077.jpg","2025-10-06T13:38:06.000Z","2025-10-06T15:55:47.000Z","1 T1 P4","1","06/10/2025","Merten's Acres","T1","P4",51.412608,-0.640317,5,5698352,664094,"30U",35,2,45,"Rubus","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9e5ee521-9dc4-4d4e-a38d-c19259a6bd52_1759757884.jpg"
"435","9ffaf024-a937-41c7-8df0-c09753182159","4778f919-e59a-4790-8563-54d5129b0dc1","2025-10-06T13:14:37.000Z","2025-10-06T15:55:23.000Z","QII","QII",3.7,"Quercus robur (Pedunculated Oak)",124,51.412423,-0.640245,3,5698331,664100,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4778f919-e59a-4790-8563-54d5129b0dc1_1759756474.jpg","2025-10-06T13:11:15.000Z","2025-10-06T15:55:06.000Z","1 T1 P2","1","06/10/2025","Merten's Acres","T1","P2",51.412436,-0.640256,5,5698333,664099,"30U",5,1,23,"Rubus","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9ffaf024-a937-41c7-8df0-c09753182159_1759756271.jpg"
"436","9ffaf024-a937-41c7-8df0-c09753182159","537488e9-6b1f-481e-b7d0-836efa450e5c","2025-10-06T13:18:30.000Z","2025-10-06T15:55:13.000Z","QI","QI",3.8,"Quercus cerris (Turkish Oak)",1419,51.412426,-0.64023,15,5698331,664101,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=537488e9-6b1f-481e-b7d0-836efa450e5c_1759756703.jpg","2025-10-06T13:11:15.000Z","2025-10-06T15:55:06.000Z","1 T1 P2","1","06/10/2025","Merten's Acres","T1","P2",51.412436,-0.640256,5,5698333,664099,"30U",5,1,23,"Rubus","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9ffaf024-a937-41c7-8df0-c09753182159_1759756271.jpg"
"437","9ffaf024-a937-41c7-8df0-c09753182159","18d6d391-8612-4cf0-9de4-67e0eaf76b33","2025-10-06T13:13:14.000Z","2025-10-06T15:55:08.000Z","QIV","QIV",6.4,"Quercus cerris (Turkish Oak)",1423,51.412425,-0.640206,5,5698331,664103,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=18d6d391-8612-4cf0-9de4-67e0eaf76b33_1759756391.jpg","2025-10-06T13:11:15.000Z","2025-10-06T15:55:06.000Z","1 T1 P2","1","06/10/2025","Merten's Acres","T1","P2",51.412436,-0.640256,5,5698333,664099,"30U",5,1,23,"Rubus","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9ffaf024-a937-41c7-8df0-c09753182159_1759756271.jpg"
"438","9ffaf024-a937-41c7-8df0-c09753182159","a0f238a0-fb93-4c38-90c7-d40db7ac7029","2025-10-06T13:17:14.000Z","2025-10-06T15:55:19.000Z","QIII","QIII",3.7,"Quercus cerris (Turkish Oak)",NA,51.412398,-0.640274,5,5698328,664098,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a0f238a0-fb93-4c38-90c7-d40db7ac7029_1759756632.jpg","2025-10-06T13:11:15.000Z","2025-10-06T15:55:06.000Z","1 T1 P2","1","06/10/2025","Merten's Acres","T1","P2",51.412436,-0.640256,5,5698333,664099,"30U",5,1,23,"Rubus","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9ffaf024-a937-41c7-8df0-c09753182159_1759756271.jpg"
"439","a10a0f0a-bc82-4a39-8df9-fc8096bd8f8f","66c341d2-3bea-49e8-97ae-54a4bea7a8b8","2025-10-06T13:11:59.000Z","2025-10-06T16:38:05.000Z","QI","QI",2.4,"Betula pendula (Silver Birch)",NA,51.412483,-0.648591,5,5698319,663520,"30U","","2025-10-06T13:04:58.000Z","2025-10-06T16:38:03.000Z","8 T1 P2","8","06/10/2025","Gunnes's Thicket","T1","P2",51.412464,-0.648587,5,5698317,663520,"30U",40,4,15,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a10a0f0a-bc82-4a39-8df9-fc8096bd8f8f_1759755893.jpg"
"440","a10a0f0a-bc82-4a39-8df9-fc8096bd8f8f","a1f17a56-cc17-4e58-a875-797576b55567","2025-10-06T13:20:29.000Z","2025-10-06T16:38:17.000Z","QIII","QIII",8.09,"Quercus robur (Pedunculated Oak)",NA,NA,NA,NA,NA,NA,"","","2025-10-06T13:04:58.000Z","2025-10-06T16:38:03.000Z","8 T1 P2","8","06/10/2025","Gunnes's Thicket","T1","P2",51.412464,-0.648587,5,5698317,663520,"30U",40,4,15,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a10a0f0a-bc82-4a39-8df9-fc8096bd8f8f_1759755893.jpg"
"441","a10a0f0a-bc82-4a39-8df9-fc8096bd8f8f","7f16bfa9-8825-40a1-a539-3ed270ae137b","2025-10-06T13:17:24.000Z","2025-10-06T16:38:09.000Z","QII","QII",10.5,"Quercus robur (Pedunculated Oak)",4086,51.412369,-0.648633,10,5698306,663517,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=7f16bfa9-8825-40a1-a539-3ed270ae137b_1759756632.jpg","2025-10-06T13:04:58.000Z","2025-10-06T16:38:03.000Z","8 T1 P2","8","06/10/2025","Gunnes's Thicket","T1","P2",51.412464,-0.648587,5,5698317,663520,"30U",40,4,15,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a10a0f0a-bc82-4a39-8df9-fc8096bd8f8f_1759755893.jpg"
"442","a10a0f0a-bc82-4a39-8df9-fc8096bd8f8f","ac18ffaf-f197-4e98-b0f8-30e06df5cc0b","2025-10-06T13:24:22.000Z","2025-10-06T16:38:21.000Z","QIV","QIV",9.07,"Quercus robur (Pedunculated Oak)",5828,51.412521,-0.64864,14,5698323,663516,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=ac18ffaf-f197-4e98-b0f8-30e06df5cc0b_1759757053.jpg","2025-10-06T13:04:58.000Z","2025-10-06T16:38:03.000Z","8 T1 P2","8","06/10/2025","Gunnes's Thicket","T1","P2",51.412464,-0.648587,5,5698317,663520,"30U",40,4,15,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a10a0f0a-bc82-4a39-8df9-fc8096bd8f8f_1759755893.jpg"
"443","a16cbf49-9537-4e30-99b8-49d6e7cb9586","d2adcd51-936c-4610-8474-afd380815c1e","2025-10-06T15:26:58.000Z","2025-10-06T16:43:11.000Z","QIV","QIV",7.8,"Acer pseudoplatanus (Sycamore)",NA,51.410912,-0.651492,16,5698138,663323,"30U","","2025-10-06T15:14:01.000Z","2025-10-06T16:42:54.000Z","4 T2 P4","4","06/10/2025","Gunnes's Thicket","T2","P4",51.410943,-0.651575,5,5698141,663318,"30U",50,5,44,"Rush","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a16cbf49-9537-4e30-99b8-49d6e7cb9586_1759763727.jpg"
"444","a16cbf49-9537-4e30-99b8-49d6e7cb9586","fdf12e66-5c1c-4db1-8cc4-eb0f5c92db59","2025-10-06T15:21:23.000Z","2025-10-06T16:43:04.000Z","QIII","QIII",8.6,"Alnus sp (Alder)",NA,51.410947,-0.651442,6,5698142,663327,"30U","","2025-10-06T15:14:01.000Z","2025-10-06T16:42:54.000Z","4 T2 P4","4","06/10/2025","Gunnes's Thicket","T2","P4",51.410943,-0.651575,5,5698141,663318,"30U",50,5,44,"Rush","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a16cbf49-9537-4e30-99b8-49d6e7cb9586_1759763727.jpg"
"445","a16cbf49-9537-4e30-99b8-49d6e7cb9586","39cca06d-3981-4194-95e5-6244ab4347af","2025-10-06T15:18:51.000Z","2025-10-06T16:43:00.000Z","QII","QII",12,"Quercus robur (Pedunculated Oak)",671,51.411061,-0.65153,11,5698154,663320,"30U","","2025-10-06T15:14:01.000Z","2025-10-06T16:42:54.000Z","4 T2 P4","4","06/10/2025","Gunnes's Thicket","T2","P4",51.410943,-0.651575,5,5698141,663318,"30U",50,5,44,"Rush","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a16cbf49-9537-4e30-99b8-49d6e7cb9586_1759763727.jpg"
"446","a16cbf49-9537-4e30-99b8-49d6e7cb9586","fa253af5-7b9c-47af-aabf-63d0af840924","2025-10-06T15:16:14.000Z","2025-10-06T16:42:56.000Z","QI","QI",11.5,"Quercus robur (Pedunculated Oak)",NA,51.411003,-0.651641,13,5698148,663313,"30U","","2025-10-06T15:14:01.000Z","2025-10-06T16:42:54.000Z","4 T2 P4","4","06/10/2025","Gunnes's Thicket","T2","P4",51.410943,-0.651575,5,5698141,663318,"30U",50,5,44,"Rush","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a16cbf49-9537-4e30-99b8-49d6e7cb9586_1759763727.jpg"
"447","a491089c-679a-40c7-acae-f3012229be93","5bf72cec-68f0-4183-b300-e0a08105d5bc","2025-10-06T14:51:26.000Z","2025-10-06T15:16:11.000Z","QIV","QIV",9.2,"Quercus robur (Pedunculated Oak)",NA,51.40987,-0.645016,8,5698037,663777,"30U","","2025-10-06T14:45:57.000Z","2025-10-06T15:15:59.000Z","Group 5 T2 P4","Group 5","06/10/2025","Elms Slope","T2","P4",51.409914,-0.645014,9,5698041,663777,"30U",0,0,0,"0","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a491089c-679a-40c7-acae-f3012229be93_1759761955.jpg"
"448","a491089c-679a-40c7-acae-f3012229be93","3568f767-d8ac-4276-88de-d50863affc01","2025-10-06T14:49:18.000Z","2025-10-06T15:16:05.000Z","QIII","QIII",5.8,"Quercus robur (Pedunculated Oak)",NA,51.409991,-0.644961,5,5698050,663781,"30U","","2025-10-06T14:45:57.000Z","2025-10-06T15:15:59.000Z","Group 5 T2 P4","Group 5","06/10/2025","Elms Slope","T2","P4",51.409914,-0.645014,9,5698041,663777,"30U",0,0,0,"0","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a491089c-679a-40c7-acae-f3012229be93_1759761955.jpg"
"449","a491089c-679a-40c7-acae-f3012229be93","e4a7de75-fb51-4e60-88a3-b0bf68e0da10","2025-10-06T14:46:49.000Z","2025-10-06T15:16:00.000Z","QI","QI",5.6,"Quercus robur (Pedunculated Oak)",2134,51.409944,-0.645105,10,5698045,663771,"30U","","2025-10-06T14:45:57.000Z","2025-10-06T15:15:59.000Z","Group 5 T2 P4","Group 5","06/10/2025","Elms Slope","T2","P4",51.409914,-0.645014,9,5698041,663777,"30U",0,0,0,"0","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a491089c-679a-40c7-acae-f3012229be93_1759761955.jpg"
"450","a5173621-346d-476d-ac18-297882aa38a2","70d42bb3-1fa6-4f29-86bb-1e5227b9e459","2024-10-07T10:34:11.000Z","2024-10-07T16:09:46.000Z","QI","QI",8,"Other species",NA,51.409334,-0.639968,5,5697988,664130,"30U","","2024-10-07T10:26:21.000Z","2024-10-07T16:09:45.000Z","Test T1 P1","Test","07/10/2024","Elms Slope","T1","P1",51.409324,-0.639996,5,5697987,664128,"30U",80,5,5,"Grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a5173621-346d-476d-ac18-297882aa38a2_1728296756.jpg"
